ETSIdentifierId,Installation_INSPIRE_ID,reportingYear,ETSIdentifier
7158,"ES.CAED/001546000.INSTALLATION",2020,"917"
7159,"ES.CAED/001551000.INSTALLATION",2020,"929"
7160,"ES.CAED/001558000.INSTALLATION",2020,"203629"
7161,"ES.CAED/001562000.INSTALLATION",2020,"427"
7162,"ES.CAED/001563000.INSTALLATION",2020,"237"
7163,"ES.CAED/001564000.INSTALLATION",2020,"919"
7164,"ES.CAED/001569000.INSTALLATION",2020,"202177"
7165,"ES.CAED/001570000.INSTALLATION",2020,"9"
7166,"ES.CAED/001572000.INSTALLATION",2020,"11"
7167,"ES.CAED/001573000.INSTALLATION",2020,"10"
7168,"ES.CAED/001577000.INSTALLATION",2020,"475"
7169,"ES.CAED/001582000.INSTALLATION",2020,"201854"
7170,"ES.CAED/001585000.INSTALLATION",2020,"201856"
7171,"ES.CAED/001586000.INSTALLATION",2020,"854"
7172,"ES.CAED/001588000.INSTALLATION",2020,"979"
7173,"ES.CAED/001592000.INSTALLATION",2020,"868"
7174,"ES.CAED/001593000.INSTALLATION",2020,"551"
7175,"ES.CAED/001599000.INSTALLATION",2020,"651"
7176,"ES.CAED/001606000.INSTALLATION",2020,"67"
7177,"ES.CAED/001608000.INSTALLATION",2020,"206315"
7178,"ES.CAED/001615000.INSTALLATION",2020,"866"
7179,"ES.CAED/001616000.INSTALLATION",2020,"ES152808000839"
7180,"ES.CAED/001617000.INSTALLATION",2020,"513"
7181,"ES.CAED/001619000.INSTALLATION",2020,"852"
7182,"ES.CAED/001629000.INSTALLATION",2020,"707"
7183,"ES.CAED/001643000.INSTALLATION",2020,"28542751"
7184,"ES.CAED/001646000.INSTALLATION",2020,"164"
7185,"ES.CAED/001648000.INSTALLATION",2020,"712"
7186,"ES.CAED/001654000.INSTALLATION",2020,"90023"
7187,"ES.CAED/001662000.INSTALLATION",2020,"697"
7188,"ES.CAED/001668000.INSTALLATION",2020,"698"
7189,"ES.CAED/001703000.INSTALLATION",2020,"1032"
7190,"ES.CAED/001706000.INSTALLATION",2020,"724"
7191,"ES.CAED/001752000.INSTALLATION",2020,"1033"
7192,"ES.CAED/001757000.INSTALLATION",2020,"7"
7193,"ES.CAED/001758000.INSTALLATION",2020,"249"
7194,"ES.CAED/001759000.INSTALLATION",2020,"699"
7195,"ES.CAED/001760000.INSTALLATION",2020,"741"
7196,"ES.CAED/001763000.INSTALLATION",2020,"201940"
7197,"ES.CAED/001767000.INSTALLATION",2020,"749"
7198,"ES.CAED/001768000.INSTALLATION",2020,"756"
7199,"ES.CAED/001790000.INSTALLATION",2020,"745"
7200,"ES.CAED/001795000.INSTALLATION",2020,"742"
7201,"ES.CAED/001823000.INSTALLATION",2020,"1056"
7202,"ES.CAED/001826000.INSTALLATION",2020,"748"
7203,"ES.CAED/001838000.INSTALLATION",2020,"758"
7204,"ES.CAED/001844000.INSTALLATION",2020,"1037"
7205,"ES.CAED/001861000.INSTALLATION",2020,"205747"
7206,"ES.CAED/001868000.INSTALLATION",2020,"746"
7207,"ES.CAED/001873000.INSTALLATION",2020,"206038"
7208,"ES.CAED/001880000.INSTALLATION",2020,"203118"
7209,"ES.CAED/001914000.INSTALLATION",2020,"196"
7210,"ES.CAED/001915000.INSTALLATION",2020,"198"
7211,"ES.CAED/001916000.INSTALLATION",2020,"250"
7212,"ES.CAED/001918000.INSTALLATION",2020,"206149"
7213,"ES.CAED/001919000.INSTALLATION",2020,"213"
7214,"ES.CAED/001920000.INSTALLATION",2020,"219"
7215,"ES.CAED/001921000.INSTALLATION",2020,"200"
7216,"ES.CAED/001929000.INSTALLATION",2020,"221"
7217,"ES.CAED/001930000.INSTALLATION",2020,"522"
7218,"ES.CAED/001931000.INSTALLATION",2020,"247"
7219,"ES.CAED/001932000.INSTALLATION",2020,"381"
7220,"ES.CAED/001942000.INSTALLATION",2020,"214"
7221,"ES.CAED/001944000.INSTALLATION",2020,"195"
7222,"ES.CAED/001946000.INSTALLATION",2020,"200"
7223,"ES.CAED/001959000.INSTALLATION",2020,"180"
7224,"ES.CAED/001960000.INSTALLATION",2020,"276"
7225,"ES.CAED/001982000.INSTALLATION",2020,"228"
7226,"ES.CAED/001983000.INSTALLATION",2020,"222"
7227,"ES.CAED/001984000.INSTALLATION",2020,"226"
7228,"ES.CAED/001985000.INSTALLATION",2020,"225"
7229,"ES.CAED/001986000.INSTALLATION",2020,"227"
7230,"ES.CAED/001987000.INSTALLATION",2020,"223"
7231,"ES.CAED/001988000.INSTALLATION",2020,"224"
7232,"ES.CAED/001997000.INSTALLATION",2020,"202153"
7233,"ES.CAED/001998000.INSTALLATION",2020,"202159"
7234,"ES.CAED/002010000.INSTALLATION",2020,"668"
7235,"ES.CAED/002014000.INSTALLATION",2020,"657"
7236,"ES.CAED/002024000.INSTALLATION",2020,"1014"
7237,"ES.CAED/002025000.INSTALLATION",2020,"204961"
7238,"ES.CAED/002033000.INSTALLATION",2020,"631"
7239,"ES.CAED/002036000.INSTALLATION",2020,"294"
7240,"ES.CAED/002072000.INSTALLATION",2020,"236"
7241,"ES.CAED/002073000.INSTALLATION",2020,"244"
7242,"ES.CAED/002074000.INSTALLATION",2020,"890"
7243,"ES.CAED/002112000.INSTALLATION",2020,"62733126"
7244,"ES.CAED/002115000.INSTALLATION",2020,"45"
7245,"ES.CAED/002135000.INSTALLATION",2020,"284"
7246,"ES.CAED/002163000.INSTALLATION",2020,"301"
7247,"ES.CAED/002321000.INSTALLATION",2020,"848"
7248,"ES.CAED/002323000.INSTALLATION",2020,"40"
7249,"ES.CAED/002325000.INSTALLATION",2020,"68"
7250,"ES.CAED/002344000.INSTALLATION",2020,"2"
7251,"ES.CAED/002377000.INSTALLATION",2020,"57"
7252,"ES.CAED/002398000.INSTALLATION",2020,"450"
7253,"ES.CAED/002399000.INSTALLATION",2020,"456"
7254,"ES.CAED/002402000.INSTALLATION",2020,"444"
7255,"ES.CAED/002463000.INSTALLATION",2020,"521"
7256,"ES.CAED/002468000.INSTALLATION",2020,"438"
7257,"ES.CAED/002533000.INSTALLATION",2020,"837"
7258,"ES.CAED/002538000.INSTALLATION",2020,"365"
7259,"ES.CAED/002542000.INSTALLATION",2020,"348"
7260,"ES.CAED/002545000.INSTALLATION",2020,"359"
7261,"ES.CAED/002547000.INSTALLATION",2020,"338"
7262,"ES.CAED/002550000.INSTALLATION",2020,"337"
7263,"ES.CAED/002553000.INSTALLATION",2020,"373"
7264,"ES.CAED/002554000.INSTALLATION",2020,"358"
7265,"ES.CAED/002555000.INSTALLATION",2020,"332"
7266,"ES.CAED/002562000.INSTALLATION",2020,"339"
7267,"ES.CAED/002566000.INSTALLATION",2020,"625"
7268,"ES.CAED/002573000.INSTALLATION",2020,"352"
7269,"ES.CAED/002578000.INSTALLATION",2020,"391"
7270,"ES.CAED/002580000.INSTALLATION",2020,"544"
7271,"ES.CAED/002583000.INSTALLATION",2020,"304"
7272,"ES.CAED/002585000.INSTALLATION",2020,"159"
7273,"ES.CAED/002586000.INSTALLATION",2020,"543"
7274,"ES.CAED/002587000.INSTALLATION",2020,"601"
7275,"ES.CAED/002589000.INSTALLATION",2020,"586"
7276,"ES.CAED/002604000.INSTALLATION",2020,"576"
7277,"ES.CAED/002614000.INSTALLATION",2020,"547"
7278,"ES.CAED/002615000.INSTALLATION",2020,"203222"
7279,"ES.CAED/002617000.INSTALLATION",2020,"616"
7280,"ES.CAED/002622000.INSTALLATION",2020,"602"
7281,"ES.CAED/002624000.INSTALLATION",2020,"598"
7282,"ES.CAED/002649000.INSTALLATION",2020,"988"
7283,"ES.CAED/002660000.INSTALLATION",2020,"581"
7284,"ES.CAED/002666000.INSTALLATION",2020,"555"
7285,"ES.CAED/002675000.INSTALLATION",2020,"565"
7286,"ES.CAED/002679000.INSTALLATION",2020,"980"
7287,"ES.CAED/002682000.INSTALLATION",2020,"907"
7288,"ES.CAED/002682100.INSTALLATION",2020,"907"
7289,"ES.CAED/002684000.INSTALLATION",2020,"904"
7290,"ES.CAED/002688000.INSTALLATION",2020,"897"
7291,"ES.CAED/002710000.INSTALLATION",2020,"233"
7292,"ES.CAED/002712000.INSTALLATION",2020,"888"
7293,"ES.CAED/002715000.INSTALLATION",2020,"935"
7294,"ES.CAED/002716000.INSTALLATION",2020,"408"
7295,"ES.CAED/002753000.INSTALLATION",2020,"474"
7296,"ES.CAED/002754000.INSTALLATION",2020,"282"
7297,"ES.CAED/002761000.INSTALLATION",2020,"181"
7298,"ES.CAED/002762000.INSTALLATION",2020,"182"
7299,"ES.CAED/002767000.INSTALLATION",2020,"1061"
7300,"ES.CAED/002768000.INSTALLATION",2020,"880"
7301,"ES.CAED/002787000.INSTALLATION",2020,"160"
7302,"ES.CAED/002927000.INSTALLATION",2020,"203"
7303,"ES.CAED/002928000.INSTALLATION",2020,"201"
7304,"ES.CAED/002985000.INSTALLATION",2020,"580"
7305,"ES.CAED/002997000.INSTALLATION",2020,"751"
7306,"ES.CAED/003036000.INSTALLATION",2020,"395"
7307,"ES.CAED/003037000.INSTALLATION",2020,"394"
7308,"ES.CAED/003039000.INSTALLATION",2020,"950"
7309,"ES.CAED/003040000.INSTALLATION",2020,"949"
7310,"ES.CAED/003041000.INSTALLATION",2020,"752"
7311,"ES.CAED/003054000.INSTALLATION",2020,"451"
7312,"ES.CAED/003067000.INSTALLATION",2020,"184"
7313,"ES.CAED/003068000.INSTALLATION",2020,"62"
7314,"ES.CAED/003069000.INSTALLATION",2020,"470"
7315,"ES.CAED/003070000.INSTALLATION",2020,"471"
7316,"ES.CAED/003073000.INSTALLATION",2020,"943"
7317,"ES.CAED/003074000.INSTALLATION",2020,"58842170"
7318,"ES.CAED/003080000.INSTALLATION",2020,"410"
7319,"ES.CAED/003095000.INSTALLATION",2020,"455"
7320,"ES.CAED/003099000.INSTALLATION",2020,"477"
7321,"ES.CAED/003102000.INSTALLATION",2020,"466"
7322,"ES.CAED/003142000.INSTALLATION",2020,"419"
7323,"ES.CAED/003169000.INSTALLATION",2020,"201834"
7324,"ES.CAED/003174000.INSTALLATION",2020,"202436"
7325,"ES.CAED/003182000.INSTALLATION",2020,"818"
7326,"ES.CAED/003184000.INSTALLATION",2020,"467"
7327,"ES.CAED/003199000.INSTALLATION",2020,"42"
7328,"ES.CAED/003208000.INSTALLATION",2020,"205577"
7329,"ES.CAED/003218000.INSTALLATION",2020,"926"
7330,"ES.CAED/003367000.INSTALLATION",2020,"251"
7331,"ES.CAED/003369000.INSTALLATION",2020,"254"
7332,"ES.CAED/003373000.INSTALLATION",2020,"252"
7333,"ES.CAED/003375000.INSTALLATION",2020,"18"
7334,"ES.CAED/003378000.INSTALLATION",2020,"211"
7335,"ES.CAED/003381000.INSTALLATION",2020,"273"
7336,"ES.CAED/003395000.INSTALLATION",2020,"1019"
7337,"ES.CAED/003408000.INSTALLATION",2020,"60"
7338,"ES.CAED/003410000.INSTALLATION",2020,"891"
7339,"ES.CAED/003421000.INSTALLATION",2020,"16"
7340,"ES.CAED/003426000.INSTALLATION",2020,"932"
7341,"ES.CAED/003454000.INSTALLATION",2020,"202790"
7342,"ES.CAED/003458000.INSTALLATION",2020,"873"
7343,"ES.CAED/003459000.INSTALLATION",2020,"924"
7344,"ES.CAED/003461000.INSTALLATION",2020,"202337"
7345,"ES.CAED/003462000.INSTALLATION",2020,"202339"
7346,"ES.CAED/003463000.INSTALLATION",2020,"202476"
7347,"ES.CAED/003464000.INSTALLATION",2020,"202615"
7348,"ES.CAED/003468000.INSTALLATION",2020,"202172"
7349,"ES.CAED/003469000.INSTALLATION",2020,"36"
7350,"ES.CAED/003472000.INSTALLATION",2020,"993"
7351,"ES.CAED/003483000.INSTALLATION",2020,"1500"
7352,"ES.CAED/003486000.INSTALLATION",2020,"212"
7353,"ES.CAED/003489000.INSTALLATION",2020,"205568"
7354,"ES.CAED/003494000.INSTALLATION",2020,"209008"
7355,"ES.CAED/003498000.INSTALLATION",2020,"828"
7356,"ES.CAED/003516000.INSTALLATION",2020,"750"
7357,"ES.CAED/003518000.INSTALLATION",2020,"649"
7358,"ES.CAED/003519000.INSTALLATION",2020,"648"
7359,"ES.CAED/003520000.INSTALLATION",2020,"208"
7360,"ES.CAED/003521000.INSTALLATION",2020,"274"
7361,"ES.CAED/003526000.INSTALLATION",2020,"269"
7362,"ES.CAED/003527000.INSTALLATION",2020,"262"
7363,"ES.CAED/003528000.INSTALLATION",2020,"315"
7364,"ES.CAED/003530000.INSTALLATION",2020,"173"
7365,"ES.CAED/003531000.INSTALLATION",2020,"44"
7366,"ES.CAED/003535000.INSTALLATION",2020,"270"
7367,"ES.CAED/003536000.INSTALLATION",2020,"647"
7368,"ES.CAED/003537000.INSTALLATION",2020,"43"
7369,"ES.CAED/003548000.INSTALLATION",2020,"209006"
7370,"ES.CAED/003551000.INSTALLATION",2020,"882"
7371,"ES.CAED/003554000.INSTALLATION",2020,"1027"
7372,"ES.CAED/003562000.INSTALLATION",2020,"209007"
7373,"ES.CAED/003563000.INSTALLATION",2020,"739"
7374,"ES.CAED/003564000.INSTALLATION",2020,"5"
7375,"ES.CAED/003587000.INSTALLATION",2020,"573"
7376,"ES.CAED/003588000.INSTALLATION",2020,"206"
7377,"ES.CAED/003589000.INSTALLATION",2020,"732"
7378,"ES.CAED/003590000.INSTALLATION",2020,"271"
7379,"ES.CAED/003599000.INSTALLATION",2020,"564"
7380,"ES.CAED/003606000.INSTALLATION",2020,"976"
7381,"ES.CAED/003618000.INSTALLATION",2020,"203623"
7382,"ES.CAED/003626000.INSTALLATION",2020,"765"
7383,"ES.CAED/003627000.INSTALLATION",2020,"816"
7384,"ES.CAED/003630000.INSTALLATION",2020,"803"
7385,"ES.CAED/003641000.INSTALLATION",2020,"811"
7386,"ES.CAED/003642000.INSTALLATION",2020,"204968"
7387,"ES.CAED/003643000.INSTALLATION",2020,"815"
7388,"ES.CAED/003645000.INSTALLATION",2020,"805"
7389,"ES.CAED/003648000.INSTALLATION",2020,"786"
7390,"ES.CAED/003649000.INSTALLATION",2020,"785"
7391,"ES.CAED/003651000.INSTALLATION",2020,"1048"
7392,"ES.CAED/003652000.INSTALLATION",2020,"1049"
7393,"ES.CAED/003664000.INSTALLATION",2020,"759"
7394,"ES.CAED/003668000.INSTALLATION",2020,"796"
7395,"ES.CAED/003673000.INSTALLATION",2020,"799"
7396,"ES.CAED/003675000.INSTALLATION",2020,"205306"
7397,"ES.CAED/003676000.INSTALLATION",2020,"800"
7398,"ES.CAED/003679000.INSTALLATION",2020,"207043"
7399,"ES.CAED/003681000.INSTALLATION",2020,"782"
7400,"ES.CAED/003683000.INSTALLATION",2020,"767"
7401,"ES.CAED/003685000.INSTALLATION",2020,"801"
7402,"ES.CAED/003686000.INSTALLATION",2020,"763"
7403,"ES.CAED/003687000.INSTALLATION",2020,"762"
7404,"ES.CAED/003694000.INSTALLATION",2020,"812"
7405,"ES.CAED/003695000.INSTALLATION",2020,"794"
7406,"ES.CAED/003698000.INSTALLATION",2020,"778"
7407,"ES.CAED/003701000.INSTALLATION",2020,"797"
7408,"ES.CAED/003702000.INSTALLATION",2020,"817"
7409,"ES.CAED/003710000.INSTALLATION",2020,"202151"
7410,"ES.CAED/003718000.INSTALLATION",2020,"761"
7411,"ES.CAED/003722000.INSTALLATION",2020,"789"
7412,"ES.CAED/003723000.INSTALLATION",2020,"804"
7413,"ES.CAED/003724000.INSTALLATION",2020,"802"
7414,"ES.CAED/003728000.INSTALLATION",2020,"795"
7415,"ES.CAED/003731000.INSTALLATION",2020,"1050"
7416,"ES.CAED/003733000.INSTALLATION",2020,"808"
7417,"ES.CAED/003736000.INSTALLATION",2020,"1043"
7418,"ES.CAED/003738000.INSTALLATION",2020,"1039"
7419,"ES.CAED/003746000.INSTALLATION",2020,"940"
7420,"ES.CAED/003761000.INSTALLATION",2020,"892"
7421,"ES.CAED/003768000.INSTALLATION",2020,"210672"
7422,"ES.CAED/003769000.INSTALLATION",2020,"707"
7423,"ES.CAED/003815000.INSTALLATION",2020,"903"
7424,"ES.CAED/003888000.INSTALLATION",2020,"220"
7425,"ES.CAED/003893000.INSTALLATION",2020,"286"
7426,"ES.CAED/003896000.INSTALLATION",2020,"723"
7427,"ES.CAED/003904000.INSTALLATION",2020,"889"
7428,"ES.CAED/003965000.INSTALLATION",2020,"725"
7429,"ES.CAED/003970000.INSTALLATION",2020,"238"
7430,"ES.CAED/003974000.INSTALLATION",2020,"570"
7431,"ES.CAED/004030000.INSTALLATION",2020,"747"
7432,"ES.CAED/004031000.INSTALLATION",2020,"289"
7433,"ES.CAED/004072000.INSTALLATION",2020,"268"
7434,"ES.CAED/004095000.INSTALLATION",2020,"157"
7435,"ES.CAED/004132000.INSTALLATION",2020,"277"
7436,"ES.CAED/004175000.INSTALLATION",2020,"291"
7437,"ES.CAED/004215000.INSTALLATION",2020,"293"
7438,"ES.CAED/004264000.INSTALLATION",2020,"234"
7439,"ES.CAED/004272000.INSTALLATION",2020,"535"
7440,"ES.CAED/004347000.INSTALLATION",2020,"207264"
7441,"ES.CAED/004361000.INSTALLATION",2020,"203625"
7442,"ES.CAED/004435000.INSTALLATION",2020,"281"
7443,"ES.CAED/004436000.INSTALLATION",2020,"298"
7444,"ES.CAED/004487000.INSTALLATION",2020,"287"
7445,"ES.CAED/004509000.INSTALLATION",2020,"714"
7446,"ES.CAED/004515000.INSTALLATION",2020,"158"
7447,"ES.CAED/004538000.INSTALLATION",2020,"738"
7448,"ES.CAED/004591000.INSTALLATION",2020,"998"
7449,"ES.CAED/004592000.INSTALLATION",2020,"997"
7450,"ES.CAED/004593000.INSTALLATION",2020,"999"
7451,"ES.CAED/004611000.INSTALLATION",2020,"798"
7452,"ES.CAED/004615000.INSTALLATION",2020,"202171"
7453,"ES.CAED/004713000.INSTALLATION",2020,"781"
7454,"ES.CAED/004732000.INSTALLATION",2020,"48928881"
7455,"ES.CAED/004738000.INSTALLATION",2020,"810"
7456,"ES.CAED/004757000.INSTALLATION",2020,"793"
7457,"ES.CAED/004770000.INSTALLATION",2020,"346"
7458,"ES.CAED/004771000.INSTALLATION",2020,"318"
7459,"ES.CAED/004774000.INSTALLATION",2020,"319"
7460,"ES.CAED/004775000.INSTALLATION",2020,"918"
7461,"ES.CAED/004778000.INSTALLATION",2020,"333"
7462,"ES.CAED/004782000.INSTALLATION",2020,"347"
7463,"ES.CAED/004783000.INSTALLATION",2020,"330"
7464,"ES.CAED/004788000.INSTALLATION",2020,"303"
7465,"ES.CAED/004797000.INSTALLATION",2020,"989"
7466,"ES.CAED/004799000.INSTALLATION",2020,"975"
7467,"ES.CAED/004800000.INSTALLATION",2020,"202200"
7468,"ES.CAED/004801000.INSTALLATION",2020,"969"
7469,"ES.CAED/004802000.INSTALLATION",2020,"206100"
7470,"ES.CAED/004803000.INSTALLATION",2020,"529"
7471,"ES.CAED/004804000.INSTALLATION",2020,"206101"
7472,"ES.CAED/004805000.INSTALLATION",2020,"202173"
7473,"ES.CAED/004808000.INSTALLATION",2020,"560"
7474,"ES.CAED/004811000.INSTALLATION",2020,"533"
7475,"ES.CAED/004812000.INSTALLATION",2020,"528"
7476,"ES.CAED/004813000.INSTALLATION",2020,"205549"
7477,"ES.CAED/004814000.INSTALLATION",2020,"530"
7478,"ES.CAED/004815000.INSTALLATION",2020,"971"
7479,"ES.CAED/004816000.INSTALLATION",2020,"202522"
7480,"ES.CAED/004819000.INSTALLATION",2020,"206275"
7481,"ES.CAED/004821000.INSTALLATION",2020,"202276"
7482,"ES.CAED/004823000.INSTALLATION",2020,"596"
7483,"ES.CAED/004824000.INSTALLATION",2020,"595"
7484,"ES.CAED/004832000.INSTALLATION",2020,"615"
7485,"ES.CAED/004848000.INSTALLATION",2020,"432"
7486,"ES.CAED/004894000.INSTALLATION",2020,"203737"
7487,"ES.CAED/004917000.INSTALLATION",2020,"956"
7488,"ES.CAED/004922000.INSTALLATION",2020,"688"
7489,"ES.CAED/004932000.INSTALLATION",2020,"735"
7490,"ES.CAED/004957000.INSTALLATION",2020,"296"
7491,"ES.CAED/004983000.INSTALLATION",2020,"1"
7492,"ES.CAED/004992000.INSTALLATION",2020,"138"
7493,"ES.CAED/005000000.INSTALLATION",2020,"88"
7494,"ES.CAED/005005000.INSTALLATION",2020,"122"
7495,"ES.CAED/005046000.INSTALLATION",2020,"80"
7496,"ES.CAED/005149000.INSTALLATION",2020,"120"
7497,"ES.CAED/005270000.INSTALLATION",2020,"687"
7498,"ES.CAED/005296000.INSTALLATION",2020,"166"
7499,"ES.CAED/005406000.INSTALLATION",2020,"295"
7500,"ES.CAED/005441000.INSTALLATION",2020,"205190"
7501,"ES.CAED/005486000.INSTALLATION",2020,"638"
7502,"ES.CAED/005495000.INSTALLATION",2020,"149"
7503,"ES.CAED/005509000.INSTALLATION",2020,"48"
7504,"ES.CAED/005514000.INSTALLATION",2020,"47"
7505,"ES.CAED/005524000.INSTALLATION",2020,"81"
7506,"ES.CAED/005534000.INSTALLATION",2020,"55"
7507,"ES.CAED/005556000.INSTALLATION",2020,"161"
7508,"ES.CAED/005560000.INSTALLATION",2020,"376"
7509,"ES.CAED/005575000.INSTALLATION",2020,"No Id"
7510,"ES.CAED/005578000.INSTALLATION",2020,"343"
7511,"ES.CAED/005579000.INSTALLATION",2020,"317"
7512,"ES.CAED/005621000.INSTALLATION",2020,"310"
7513,"ES.CAED/005649000.INSTALLATION",2020,"201765"
7514,"ES.CAED/005650000.INSTALLATION",2020,"1000"
7515,"ES.CAED/005651000.INSTALLATION",2020,"1003"
7516,"ES.CAED/005670000.INSTALLATION",2020,"939"
7517,"ES.CAED/005698000.INSTALLATION",2020,"405"
7518,"ES.CAED/005699000.INSTALLATION",2020,"407"
7519,"ES.CAED/005700000.INSTALLATION",2020,"406"
7520,"ES.CAED/005717000.INSTALLATION",2020,"431"
7521,"ES.CAED/005718000.INSTALLATION",2020,"437"
7522,"ES.CAED/005764000.INSTALLATION",2020,"202054"
7523,"ES.CAED/005766000.INSTALLATION",2020,"207695"
7524,"ES.CAED/005771000.INSTALLATION",2020,"1031"
7525,"ES.CAED/005772000.INSTALLATION",2020,"876"
7526,"ES.CAED/005819000.INSTALLATION",2020,"827"
7527,"ES.CAED/005827000.INSTALLATION",2020,"171"
7528,"ES.CAED/005828000.INSTALLATION",2020,"163"
7529,"ES.CAED/005855000.INSTALLATION",2020,"299"
7530,"ES.CAED/005882000.INSTALLATION",2020,"772"
7531,"ES.CAED/005933000.INSTALLATION",2020,"825"
7532,"ES.CAED/005962000.INSTALLATION",2020,"843"
7533,"ES.CAED/005966000.INSTALLATION",2020,"176"
7534,"ES.CAED/005977000.INSTALLATION",2020,"15"
7535,"ES.CAED/005985000.INSTALLATION",2020,"22"
7536,"ES.CAED/005986000.INSTALLATION",2020,"27"
7537,"ES.CAED/005989000.INSTALLATION",2020,"49"
7538,"ES.CAED/005990000.INSTALLATION",2020,"864"
7539,"ES.CAED/005995000.INSTALLATION",2020,"849"
7540,"ES.CAED/005996000.INSTALLATION",2020,"850"
7541,"ES.CAED/005997000.INSTALLATION",2020,"851"
7542,"ES.CAED/006010000.INSTALLATION",2020,"52"
7543,"ES.CAED/006017000.INSTALLATION",2020,"324"
7544,"ES.CAED/006026000.INSTALLATION",2020,"201766"
7545,"ES.CAED/006039000.INSTALLATION",2020,"520"
7546,"ES.CAED/006040000.INSTALLATION",2020,"458"
7547,"ES.CAED/006046000.INSTALLATION",2020,"937"
7548,"ES.CAED/006047000.INSTALLATION",2020,"938"
7549,"ES.CAED/006096000.INSTALLATION",2020,"977"
7550,"ES.CAED/006100000.INSTALLATION",2020,"203074"
7551,"ES.CAED/006106000.INSTALLATION",2020,"202441"
7552,"ES.CAED/006107000.INSTALLATION",2020,"567"
7553,"ES.CAED/006114000.INSTALLATION",2020,"978"
7554,"ES.CAED/006119000.INSTALLATION",2020,"826"
7555,"ES.CAED/006125000.INSTALLATION",2020,"210692"
7556,"ES.CAED/006133000.INSTALLATION",2020,"183"
7557,"ES.CAED/006157000.INSTALLATION",2020,"1506"
7558,"ES.CAED/006160000.INSTALLATION",2020,"255"
7559,"ES.CAED/006219000.INSTALLATION",2020,"90048"
7560,"ES.CAED/006220000.INSTALLATION",2020,"229"
7561,"ES.CAED/006236000.INSTALLATION",2020,"526"
7562,"ES.CAED/006240000.INSTALLATION",2020,"719"
7563,"ES.CAED/006329000.INSTALLATION",2020,"26"
7564,"ES.CAED/006333000.INSTALLATION",2020,"30"
7565,"ES.CAED/006406000.INSTALLATION",2020,"829"
7566,"ES.CAED/006505000.INSTALLATION",2020,"257"
7567,"ES.CAED/006514000.INSTALLATION",2020,"704"
7568,"ES.CAED/006515000.INSTALLATION",2020,"730"
7569,"ES.CAED/006516000.INSTALLATION",2020,"1509"
7570,"ES.CAED/006524000.INSTALLATION",2020,"773"
7571,"ES.CAED/006525000.INSTALLATION",2020,"1041"
7572,"ES.CAED/006528000.INSTALLATION",2020,"774"
7573,"ES.CAED/006531000.INSTALLATION",2020,"764"
7574,"ES.CAED/006543000.INSTALLATION",2020,"768"
7575,"ES.CAED/006551000.INSTALLATION",2020,"285"
7576,"ES.CAED/006562000.INSTALLATION",2020,"1030"
7577,"ES.CAED/006617000.INSTALLATION",2020,"639"
7578,"ES.CAED/006618000.INSTALLATION",2020,"641"
7579,"ES.CAED/006620000.INSTALLATION",2020,"1007"
7580,"ES.CAED/006622000.INSTALLATION",2020,"1010"
7581,"ES.CAED/006626000.INSTALLATION",2020,"700"
7582,"ES.CAED/006644000.INSTALLATION",2020,"731"
7583,"ES.CAED/006703000.INSTALLATION",2020,"702"
7584,"ES.CAED/006817000.INSTALLATION",2020,"90009"
7585,"ES.CAED/006853000.INSTALLATION",2020,"23527781"
7586,"ES.CAED/006905000.INSTALLATION",2020,"91448514"
7587,"ES.CAED/007007000.INSTALLATION",2020,"206935"
7588,"ES.CAED/007078000.INSTALLATION",2020,"970"
7589,"ES.CAED/007089000.INSTALLATION",2020,"984"
7590,"ES.CAED/007090000.INSTALLATION",2020,"202258"
7591,"ES.CAED/007094000.INSTALLATION",2020,"202605"
7592,"ES.CAED/007095000.INSTALLATION",2020,"831"
7593,"ES.CAED/007096000.INSTALLATION",2020,"539"
7594,"ES.CAED/007098000.INSTALLATION",2020,"202256"
7595,"ES.CAED/007103000.INSTALLATION",2020,"538"
7596,"ES.CAED/007150000.INSTALLATION",2020,"574"
7597,"ES.CAED/007155000.INSTALLATION",2020,"604"
7598,"ES.CAED/007193000.INSTALLATION",2020,"Soto 4: 1251 y Soto 5: 90049"
7599,"ES.CAED/007198000.INSTALLATION",2020,"325"
7600,"ES.CAED/007330000.INSTALLATION",2020,"1053"
7601,"ES.CAED/007371000.INSTALLATION",2020,"916"
7602,"ES.CAED/007405000.INSTALLATION",2020,"1035"
7603,"ES.CAED/007436000.INSTALLATION",2020,"403"
7604,"ES.CAED/007442000.INSTALLATION",2020,"90012"
